close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
404.87,407.01,402.5294,404.32,21021155,402.6973352367,404.8258512972,400.3692956614,402.1502867165,21021155,0.0,1.0
402.56,405.63,400.45,401.54,23281889,400.3997314518,403.4532568283,398.3010544015,399.3852051052,23281889,0.0,1.0
398.9,399.38,393.93,395.75,20525882,396.7593722082,397.2367963713,391.8160428528,393.6262761378,20525882,0.0,1.0
396.51,400.62,393.59,400.02,27016902,394.3821977294,398.4701421259,391.4778674039,397.8733619221,27016902,0.0,1.0
398.67,398.67,393.5,395.76,29331136,396.5306064634,396.5306064634,391.3883503733,393.6362224746,29331136,0.0,1.0
393.87,393.99,390.12,391.72,23392068,391.7563648324,391.8757208732,388.0264885582,389.6179024352,23392068,0.0,1.0
389.47,390.11,384.81,387.98,22234108,387.3799766706,388.0165422214,382.7449837539,385.8979724977,22234108,0.0,1.0
390.27,394.03,387.6229,393.66,27202268,388.1756836091,391.9155062201,385.542788813,391.547491761,27202268,0.0,1.0
388.47,388.68,384.65,385.49,21661153,386.3853429975,386.5942160689,382.5858423662,383.4213346516,21661153,0.0,1.0
384.63,390.68,380.38,386.0,27850846,382.5659496927,388.5834834151,378.338756582,383.9285978249,27850846,0.0,1.0
382.77,384.17,376.32,376.37,25514245,380.7159310607,382.1084182031,374.3005438691,374.3502755528,25514245,0.0,1.0
375.79,375.99,371.19,372.01,20829953,373.7733880223,373.972314757,369.198073126,370.0136727379,20829953,0.0,1.0
374.69,375.2,369.01,369.3,23133967,372.6792909819,373.1865541552,367.0297717186,367.3182154838,23133967,0.0,1.0
367.75,372.06,366.5,368.97,20074451,365.7765332904,370.0634044216,364.533241199,366.9899863717,20074451,0.0,1.0
367.94,373.1,367.17,370.665,20901502,365.9655136883,371.0978234416,365.19964576,368.6758904476,20901502,0.0,1.0
370.6,373.2562,368.51,369.01,23083465,368.6112392588,371.2531852214,366.532454882,367.0297717186,23083465,0.0,1.0
370.87,375.9,366.771,373.86,25258633,368.8797903506,373.8827977264,364.8027869245,371.8537450332,25258633,0.0,1.0
376.04,377.16,373.48,376.0,18730838,374.0220464406,375.1360361545,371.4757842374,373.9822610937,18730838,0.0,1.0
375.28,376.458,374.16,375.37,14327013,373.266124849,374.437803316,372.1521351352,373.3556418796,14327013,0.0,1.0
374.07,375.06,372.8116,373.69,14872756,372.0626181046,373.047305441,370.8109710903,371.6846573088,14872756,0.0,1.0
374.66,376.94,373.5,375.0,12673050,372.6494519717,374.9172167464,371.4956769109,372.9876274206,12673050,0.0,1.0
374.58,375.18,372.71,373.68,17107484,372.5698812779,373.1666614817,370.7099163091,371.6747109721,17107484,0.0,1.0
373.54,374.41,370.04,372.56,17708006,371.5354622578,372.4007935534,368.0542444019,370.5607212582,17708006,0.0,1.0
370.62,376.03,370.53,375.0,26316650,368.6311319323,374.0121001039,368.5416149017,372.9876274206,26316650,0.0,1.0
373.26,373.26,369.84,371.49,20533284,371.2569648293,371.2569648293,367.8553176673,369.4964632279,20533284,0.0,1.0
372.65,373.0,368.68,369.45,21802878,370.6502382887,370.9983600743,366.7015426064,367.4674105347,21802878,0.0,1.0
370.73,372.4,366.28,366.85,78502324,368.7405416363,370.4015798705,364.314421791,364.8813629846,78502324,0.0,1.0
365.93,373.76,364.13,373.31,43277461,363.9663000054,371.7542816659,362.1759593937,371.306696513,43277461,0.0,1.0
374.37,377.6361,370.77,376.02,30955531,372.3610082065,375.6095812463,368.7803269833,374.0021537672,30955531,0.0,1.0
374.38,374.42,370.46,370.85,24838253,372.3709545432,372.4107398902,368.4719905446,368.8598976771,24838253,0.0,1.0
371.3,371.6,366.1,368.48,27708757,369.30748283,369.605872932,364.1353877298,366.5026158718,27708757,0.0,1.0
374.23,374.46,368.23,369.2,20154366,372.2217594923,372.4505252371,366.2539574535,367.2187521165,20154366,0.0,1.0
370.95,371.4527,366.32,368.23,23118864,368.9593610444,369.4593633919,364.3542071379,366.2539574535,23118864,0.0,1.0
368.8,374.18,368.03,373.54,21118348,366.8208986472,372.1720278086,366.0550307189,371.5354622578,21118348,0.0,1.0
372.52,373.075,365.621,366.45,23065035,370.5209359112,371.0729575998,363.6589582004,364.4835095154,23065035,0.0,1.0
369.14,369.52,362.9,369.1,32063305,367.1590740961,367.5370348919,360.9525599758,367.1192887492,32063305,0.0,1.0
374.51,378.16,371.31,376.76,33040472,372.5002569207,376.1306698276,369.3174291668,374.7381826853,33040472,0.0,1.0
378.91,380.09,375.47,378.49,30554415,376.8766450825,378.0503128168,373.4551052469,376.4588989398,30554415,0.0,1.0
378.85,384.3,377.44,383.76,28963399,376.8169670621,382.2377205806,375.414533583,381.7006183971,28963399,0.0,1.0
382.7,383.0,378.16,378.35,20453112,380.6463067036,380.9446968055,376.1306698276,376.3196502255,20453112,0.0,1.0
